doll_id,text,label
131.0,요즘에는 별로 맛도 없어요 그냥 먹는 거지 입니다 부담을 느낄 수가 있습니다 하는 것이 더 좋다고 하는데요 그래도 어쩔 때는 정말 더워서 어쩔 수 없이 하잖아 멀리 있는 사람들은 자꾸 줄어드니까 어떡할 거야 여덟 번째 전화 걸어 줘 예 저는 퇴근하세요 될까요 오늘 복지관에서 점심에 닭죽을 주었고 수박도 좋아서 맛있게 먹고 왔어요 오늘 시장에 가려고 그래요 지금 지금 가가지고 페이지에서 보려고 그래요 쓸 때 세탁소 해 줘,critical
131.0,여덟 번째 전화 걸어 줘 예 저는 퇴근하세요 될까요 오늘 복지관에서 점심에 닭죽을 주었고 수박도 좋아서 맛있게 먹고 왔어요 오늘 시장에 가려고 그래요 지금 지금 가가지고 페이지에서 보려고 그래요 쓸 때 세탁소 해 줘 소비 소비 쿠폰은 벌써 발급 받아 가지고 사용 하고 있어요 약도 사고 노래 들려 줘 해 줘 싫어,critical
131.0,오늘 복지관에서 점심에 닭죽을 주었고 수박도 좋아서 맛있게 먹고 왔어요 오늘 시장에 가려고 그래요 지금 지금 가가지고 페이지에서 보려고 그래요 쓸 때 세탁소 해 줘 소비 소비 쿠폰은 벌써 발급 받아 가지고 사용 하고 있어요 약도 사고 노래 들려 줘 해 줘 싫어 노래 하기 싫으면 하지 마 삼총사 영화 알려 줘,critical
132.0,한국도로공사 얼마예요 축하한다 알겠어 볼륨 2 한국 가요 10시 여자 아이들 어린 남매를 왜 만든 사람은 안동,positive
132.0,한국 가요 10시 여자 아이들 어린 남매를 왜 만든 사람은 안동 삼성 페이 김장 맞습니다 3시 되나요 이게 다 빠지면 다 했는데 안 빠지면 뭐 하냐,positive
132.0,삼성 페이 김장 맞습니다 3시 되나요 이게 다 빠지면 다 했는데 안 빠지면 뭐 하냐 신경안정제를 처방한 거죠 우리 사랑을 했어요 솔직히 말해 봐 아니면 타요,danger
132.0,신경안정제를 처방한 거죠 우리 사랑을 했어요 솔직히 말해 봐 아니면 타요 전화 전화 아버지 할아버지 있는 방 너 하나다 우리 채팅 한 건데 바꿔,danger
132.0,전화 전화 아버지 할아버지 있는 방 너 하나다 우리 채팅 한 건데 바꿔 30분 한국에 사는 초등학생 빨리 와요 8분 타이머 입니다,positive
132.0,30분 한국에 사는 초등학생 빨리 와요 8분 타이머 입니다 반대로 우선순위에서 2장 있습니까 근로자 되냐 겁나게 덥다고 이제는 찍었지 혁진이 전화 걸기,positive
132.0,반대로 우선순위에서 2장 있습니까 근로자 되냐 겁나게 덥다고 이제는 찍었지 혁진이 전화 걸기 한국 한국병원 뒤 골목인데 200만 원 알리고 알았어 담았어 서방님,positive
132.0,근로자 되냐 겁나게 덥다고 이제는 찍었지 혁진이 전화 걸기 한국 한국병원 뒤 골목인데 200만 원 알리고 알았어 담았어 서방님 네네 예,positive
133.0,더위를 많이 타는데 어떻게 우리의 체력과 건강을 확인할 수 있지 알려지게 전문가 주문해 소개하겠습니다 강00 교수님 예수님어서오세요 살 수 있을까요 요즘에는 새로운 계획을 세우고 있어요 네 의자에 앉아 있어 따끈한 물로 나는 막 등도 되고 나 허리도 내가 하니까 그렇지만은 쓰고 갔어 1968년 설마 쌍둥이인 거 같아 첫째가 초등학교,positive
133.0,따끈한 물로 나는 막 등도 되고 나 허리도 내가 하니까 그렇지만은 쓰고 갔어 1968년 설마 쌍둥이인 거 같아 첫째가 초등학교 이 과정을 함께 버텨내고 있는 아내가 정말 고맙습니다 하고 있지만 하고 있습니다 저 역시 그러나,positive
133.0,이 과정을 함께 버텨내고 있는 아내가 정말 고맙습니다 하고 있지만 하고 있습니다 저 역시 그러나 용기를 내시면 분명히 인생 최고의 선물을 받게 되실 겁니다 방송 중이다 보니 소쿠리섬 읽었습니다만 손목이 아프네요 가구 나비 다리 마을 바다 더덕도 아기 자전 차표 카페 파도 파도 하늘 나라 같이 어떤 거요 어느 정도 작은 소리를들을 수 있는지를 보는 검사로 있지만 내가들을 수 있는 충분한 크기의 소리를 들었을 때 그 말이 무슨 의미인지를 알아듣는 감사 역시,critical
133.0,용기를 내시면 분명히 인생 최고의 선물을 받게 되실 겁니다 방송 중이다 보니 소쿠리섬 읽었습니다만 손목이 아프네요 가구 나비 다리 마을 바다 더덕도 아기 자전 차표 카페 파도 파도 하늘 나라 같이 어떤 거요 어느 정도 작은 소리를들을 수 있는지를 보는 검사로 있지만 내가들을 수 있는 충분한 크기의 소리를 들었을 때 그 말이 무슨 의미인지를 알아듣는 감사 역시 이상하게 어음명료도검사가 잘 못 듣는다 그럴 때는 오히려 아까 그 청신경이 나 청각 되네 어떤 이상이 있지 않은가 살짝 의심을 해 가지고 검사를 좀 더 친하게 볼 수도 있습니다 소리가 들리던데 저도 궁금해서 이게 어떤 현상이에요 앞으로도 말씀을 드렸지만 어귀에서부터 이제 저희 교회로 전달되는 소리 저 감소하게 됩니다 그래서 저희 같은 경우에는 소리들을 보상 하기 위해서 민감도 굉장히 높이게 되는데요 극도로 이젠 강도를 높이고 되는 경우에는 저희가 이제 작은 같은 것들이 발생할 수 있게 되겠습니다 저녁에 생기는 경우도 있기 때문에 안성의 문제를 어떻게 할 수가 있어 들린다는 거잖아요,critical
133.0,이상하게 어음명료도검사가 잘 못 듣는다 그럴 때는 오히려 아까 그 청신경이 나 청각 되네 어떤 이상이 있지 않은가 살짝 의심을 해 가지고 검사를 좀 더 친하게 볼 수도 있습니다 소리가 들리던데 저도 궁금해서 이게 어떤 현상이에요 앞으로도 말씀을 드렸지만 어귀에서부터 이제 저희 교회로 전달되는 소리 저 감소하게 됩니다 그래서 저희 같은 경우에는 소리들을 보상 하기 위해서 민감도 굉장히 높이게 되는데요 극도로 이젠 강도를 높이고 되는 경우에는 저희가 이제 작은 같은 것들이 발생할 수 있게 되겠습니다 저녁에 생기는 경우도 있기 때문에 안성의 문제를 어떻게 할 수가 있어 들린다는 거잖아요 깜짝 놀랬어 편히 추정도 임명 증상이 어떤 인형 들었어 소리를 들어 보시고 설명을 드리도록 하겠습니다 채널 변경 하시려면 지금 오신 분들 실제로 환자들이 듣는 소리 가는 거죠 그 외 너 청력이 전반적으로 떨어져 있을 때는 티비나 라디오 주파수가 잘 안 맞을 때 들리는 것 같은 백색소음이란 은솔이가 칭찬 이런 소리 같은 일을 하는데,positive
133.0,깜짝 놀랬어 편히 추정도 임명 증상이 어떤 인형 들었어 소리를 들어 보시고 설명을 드리도록 하겠습니다 채널 변경 하시려면 지금 오신 분들 실제로 환자들이 듣는 소리 가는 거죠 그 외 너 청력이 전반적으로 떨어져 있을 때는 티비나 라디오 주파수가 잘 안 맞을 때 들리는 것 같은 백색소음이란 은솔이가 칭찬 이런 소리 같은 일을 하는데 이렇게 틀리게 됩니다 문제일 수 있기 때문에 가까운 이비인후과를 방문하셔서 청약 검사를 받고 적절한 진단과 치료를 받으시는 것이 필요를 하겠고요 특히 마지막에 들으셨던 박동성이명 일하는 것은 경찰관 문제이기 때문에 역시 가까운 병원을 방문하셔서 영상검사를 하시고 필요한 경우에는 시술이나 수술로 치료를 받을 수 있겠습니다 제가 20대 때부터 처음 있는 곳으로 근무를 했었는데요 젊었을 때는 괜찮았거든요 그냥 40대 중반 더 귀에서 소리가 다 적어서 갑자기 처음에는 괜찮은 주라고 좀 참고 견뎌 있는데 어디가 어지럽기도 하고 아프기도 하고 계속 그래서 병원에 갔더니 있는 곳에서 근무 하시는 분들이 증상은 이런 증상이 일어날 수가 있다고 하더라고요 그래서 처방을 받고 그래서 치료를 좀 받았었는데 어떻게 관리를 해야 좋아질지 너무 답답하고 어떻게 하면이 고통에서 벗어날 수가 있을까요 이명은 청력이 어느정도 떨어지고 그 청약이 떨어진 것에 대해서 뇌에서 잘못된 보상을 해서 생기는 그런 질환이기 때문에 이명희 발생하면 우선적으로 청력검사를 받으셔야 하고요 이비인후과를 방문해서 청력검사를 받으시고 다양한 치료를 하게 됩니다 초기에는 약물을 좀 사용하기도 하고요 그리고 이명에 대해서 정확히 이해하고 생활습관을 변경하는 이명재훈련치료 가는 상담치료를 하기도 하고 왜 생긴 잘못된 회로를 이제 바꿔 주는 그런 자기 장이나 혹은 전기로 자극하는 그런지를 하기로 하고요 난청이 심한 경우에는 난청이 원인이 되기 때문에 보청기를 사용을 하거나 혹은 양평 심한 경우에는 인공호수를 같은 것을 하기도 합니다 이렇게,critical
133.0,이렇게 틀리게 됩니다 문제일 수 있기 때문에 가까운 이비인후과를 방문하셔서 청약 검사를 받고 적절한 진단과 치료를 받으시는 것이 필요를 하겠고요 특히 마지막에 들으셨던 박동성이명 일하는 것은 경찰관 문제이기 때문에 역시 가까운 병원을 방문하셔서 영상검사를 하시고 필요한 경우에는 시술이나 수술로 치료를 받을 수 있겠습니다 제가 20대 때부터 처음 있는 곳으로 근무를 했었는데요 젊었을 때는 괜찮았거든요 그냥 40대 중반 더 귀에서 소리가 다 적어서 갑자기 처음에는 괜찮은 주라고 좀 참고 견뎌 있는데 어디가 어지럽기도 하고 아프기도 하고 계속 그래서 병원에 갔더니 있는 곳에서 근무 하시는 분들이 증상은 이런 증상이 일어날 수가 있다고 하더라고요 그래서 처방을 받고 그래서 치료를 좀 받았었는데 어떻게 관리를 해야 좋아질지 너무 답답하고 어떻게 하면이 고통에서 벗어날 수가 있을까요 이명은 청력이 어느정도 떨어지고 그 청약이 떨어진 것에 대해서 뇌에서 잘못된 보상을 해서 생기는 그런 질환이기 때문에 이명희 발생하면 우선적으로 청력검사를 받으셔야 하고요 이비인후과를 방문해서 청력검사를 받으시고 다양한 치료를 하게 됩니다 초기에는 약물을 좀 사용하기도 하고요 그리고 이명에 대해서 정확히 이해하고 생활습관을 변경하는 이명재훈련치료 가는 상담치료를 하기도 하고 왜 생긴 잘못된 회로를 이제 바꿔 주는 그런 자기 장이나 혹은 전기로 자극하는 그런지를 하기로 하고요 난청이 심한 경우에는 난청이 원인이 되기 때문에 보청기를 사용을 하거나 혹은 양평 심한 경우에는 인공호수를 같은 것을 하기도 합니다 이렇게 진단과 치료를 받으시길 권해드립니다 텔레비전을 켜 놓고 나를 아들 키우는 거 괜찮습니다 근데 밤에 비 때문에 잠을 왜 설치해 수가 있겠죠 그 이명은 밤에 듣기 많이 들려서 잠을 설친다 분들이 많은데 쉽게 말씀드리면 이명은 강 한가운데 떠있는 나무로 생각하시면 됩니다 강물에 강물은 주변 소음이고 물어 봤을 때 강물에서 환경수업 올라가면 나무가 잠겨서 덜 덜 덜 된 거고 추위가 나아지면 분명히 도드라지는 것 자체가 커지거나 그래서 더 크게 드린다고 말씀 드리지 않고요 그렇기 때문에 주무시는 환경을 좀 조절하실 필요가 있습니다 너무 조용하거나 답답한 방으로 주무실 때는이 명밖에 안 들리게 불편하실 거예요 저는 그럴 때 환자분들에게 가장 쉽게 할 수 있는 거 가습기랑 공기청정기 같은 거 좀 옆으로 시간 말씀 드리고요 그럴 때는 비싼 공기 청정기는 상가 임대입니다 너무 조용하네 조용할 때 오늘 계속 무슨 소리가 들리니까 근데 그거 말씀하신 방법을 썼으면 좀 덜 풀어내겠다는 생각 드네요 오늘 엄청 그리고 지금 알아봤구요 다음에 준비된 싫은데 일하는 곳에 갈까 4시,critical
133.0,진단과 치료를 받으시길 권해드립니다 텔레비전을 켜 놓고 나를 아들 키우는 거 괜찮습니다 근데 밤에 비 때문에 잠을 왜 설치해 수가 있겠죠 그 이명은 밤에 듣기 많이 들려서 잠을 설친다 분들이 많은데 쉽게 말씀드리면 이명은 강 한가운데 떠있는 나무로 생각하시면 됩니다 강물에 강물은 주변 소음이고 물어 봤을 때 강물에서 환경수업 올라가면 나무가 잠겨서 덜 덜 덜 된 거고 추위가 나아지면 분명히 도드라지는 것 자체가 커지거나 그래서 더 크게 드린다고 말씀 드리지 않고요 그렇기 때문에 주무시는 환경을 좀 조절하실 필요가 있습니다 너무 조용하거나 답답한 방으로 주무실 때는이 명밖에 안 들리게 불편하실 거예요 저는 그럴 때 환자분들에게 가장 쉽게 할 수 있는 거 가습기랑 공기청정기 같은 거 좀 옆으로 시간 말씀 드리고요 그럴 때는 비싼 공기 청정기는 상가 임대입니다 너무 조용하네 조용할 때 오늘 계속 무슨 소리가 들리니까 근데 그거 말씀하신 방법을 썼으면 좀 덜 풀어내겠다는 생각 드네요 오늘 엄청 그리고 지금 알아봤구요 다음에 준비된 싫은데 일하는 곳에 갈까 4시 어디가 진짜 많아졌네 난 아무것도 한 번도 안 봤어 너무 더워서 안 먹으면 아프잖아 1시간 아프면 어떡해 다른 건데 나중에 톡 할게,danger
133.0,어디가 진짜 많아졌네 난 아무것도 한 번도 안 봤어 너무 더워서 안 먹으면 아프잖아 1시간 아프면 어떡해 다른 건데 나중에 톡 할게 마늘 더스페이스 요거 참 좋네요 혹시 최고는 어느 정도까지 그냥 넘어가는게 없잖아요 정말 정말 별 뜻 없이 너네 편히 봐 없다고,danger
133.0,마늘 더스페이스 요거 참 좋네요 혹시 최고는 어느 정도까지 그냥 넘어가는게 없잖아요 정말 정말 별 뜻 없이 너네 편히 봐 없다고 있는 거예요 내가 아플 때 한 번이라도 걱정해 준 적이 있어 공장에서 일하게 되었습니다 다른 것보다 정도 괜찮을 거예요 수백 번 카톡 할 수 있는 작업 편지는 집중해야 하는 면적 내려왔죠,danger
133.0,있는 거예요 내가 아플 때 한 번이라도 걱정해 준 적이 있어 공장에서 일하게 되었습니다 다른 것보다 정도 괜찮을 거예요 수백 번 카톡 할 수 있는 작업 편지는 집중해야 하는 면적 내려왔죠 했습니다 절대 울지 않았어요 중국에서 편하게 해 드릴게요 월급을 받으면 차 맨날 파티 더 낫죠 생각했어요,danger
133.0,했습니다 절대 울지 않았어요 중국에서 편하게 해 드릴게요 월급을 받으면 차 맨날 파티 더 낫죠 생각했어요 엄마 결혼하고 싶은 사람이 생겼어요 동대문 7시 지영이랑 놀라지 않을까 걱정도 되지만 판수가 미리 이야기해 논다고 해서 안심했어요 처음 만난 날 말씀하시는 청송군 음식을 준비했습니다 당신 지영이는 예쁘고 조용한 하였습니다 말순 씨가 만든 음식을 맛있게 먹으면 칭찬도 해 줬거든요 말해 줄게 그런데 가족 대접을 안 해줬지 집에 들어오라고도 안 하고 아무것도 안 물어보고 명절에도 커피로만 연락하고 심지어 내 손가락 보기 싫다고 장갑까지 끼라고 했지,danger
133.0,엄마 결혼하고 싶은 사람이 생겼어요 동대문 7시 지영이랑 놀라지 않을까 걱정도 되지만 판수가 미리 이야기해 논다고 해서 안심했어요 처음 만난 날 말씀하시는 청송군 음식을 준비했습니다 당신 지영이는 예쁘고 조용한 하였습니다 말순 씨가 만든 음식을 맛있게 먹으면 칭찬도 해 줬거든요 말해 줄게 그런데 가족 대접을 안 해줬지 집에 들어오라고도 안 하고 아무것도 안 물어보고 명절에도 커피로만 연락하고 심지어 내 손가락 보기 싫다고 장갑까지 끼라고 했지 시간이 핸드폰에 며느리에게 던져졌습니다 어디 가세요 너는 이제 알았습니다 아니야 아니 몸만 바라보고 있었어요,danger
133.0,시간이 핸드폰에 며느리에게 던져졌습니다 어디 가세요 너는 이제 알았습니다 아니야 아니 몸만 바라보고 있었어요 했거든요 마쳤습니다 지금 어디세요 목소리가 조심스러워 졌습니다 이해해 주시면 안 될까요 약 올려,positive
133.0,했거든요 마쳤습니다 지금 어디세요 목소리가 조심스러워 졌습니다 이해해 주시면 안 될까요 약 올려 오셔서 정말 고마워요 말씀하세요 오늘 있었던 일 하지 너무 심하게 보내신 것 같아요 손가락 이름 얼마나 높지 맛있는 집,positive
133.0,오셔서 정말 고마워요 말씀하세요 오늘 있었던 일 하지 너무 심하게 보내신 것 같아요 손가락 이름 얼마나 높지 맛있는 집 저는 그 사이에서 어떻게 해야 되는 거예요 제가 뭐라고 했지 습니다 엄마 뭐 했어요 파출부 아줌마 지영이한테 잘 이야기해 볼게요 목소리가 다했습니다,positive
133.0,저는 그 사이에서 어떻게 해야 되는 거예요 제가 뭐라고 했지 습니다 엄마 뭐 했어요 파출부 아줌마 지영이한테 잘 이야기해 볼게요 목소리가 다했습니다 그게 아니라 재미가 너무 바빠서 나도 병원에 같이 가자고 한 적 있니 없지 이번에도 팔순 씨 파는 팔렸습니다 모르겠다 얼굴 한번 안 미쳤죠,positive
133.0,그게 아니라 재미가 너무 바빠서 나도 병원에 같이 가자고 한 적 있니 없지 이번에도 팔순 씨 파는 팔렸습니다 모르겠다 얼굴 한번 안 미쳤죠 엄마 그럼 다시 예전처럼 습니다 아니 오늘 튀김 빼는 거 아닌데 지도,positive
133.0,엄마 그럼 다시 예전처럼 습니다 아니 오늘 튀김 빼는 거 아닌데 지도 나은 것 같아요 다녀요 아이가 마시다 남긴 주스가 얼마 남지 않은 채 집에서는 안 아파서 저것 좀 버려야 하는데 제가,positive
133.0,나은 것 같아요 다녀요 아이가 마시다 남긴 주스가 얼마 남지 않은 채 집에서는 안 아파서 저것 좀 버려야 하는데 제가 찍은 수십장의 사진들 내가 하는 말 안 돼 천연덕스러운 연기에서는 축구 하지 못하고 어머님 연락해 줘 나한테만 그랬어,positive
133.0,찍은 수십장의 사진들 내가 하는 말 안 돼 천연덕스러운 연기에서는 축구 하지 못하고 어머님 연락해 줘 나한테만 그랬어 아이고 감히 우리 언니한테 부치려고 하는데 사진 안 보내도 돼 시간 그러니까 누르지 마 많이 나왔습니다,positive
133.0,아이고 감히 우리 언니한테 부치려고 하는데 사진 안 보내도 돼 시간 그러니까 누르지 마 많이 나왔습니다 오늘의 치킨 목소리와 더 1405 했어요 그런데 왜 사람들은 그런 말이 했을까요 장00 젊은 시절 가로세로 일했던 경험이 있었습니다 그 때 배운 건 차량을 관찰하는 등록 요청 환자들의 작은별동요 치지 않고 살펴보는 습관이 몸에 되어 있었거든요 하지만 지연에게 성인 이상한 점을 찾을 수 없었어요 다음 날 아침 점심은 결심했습니다 장소를 다시 만나서 정확히 무슨 일인지 알아 보기로 했죠 지연아 오늘은 혼자 시장에 갈게 정숙을 보자 깜짝 놀랐습니다 닥쳐,positive
133.0,오늘의 치킨 목소리와 더 1405 했어요 그런데 왜 사람들은 그런 말이 했을까요 장00 젊은 시절 가로세로 일했던 경험이 있었습니다 그 때 배운 건 차량을 관찰하는 등록 요청 환자들의 작은별동요 치지 않고 살펴보는 습관이 몸에 되어 있었거든요 하지만 지연에게 성인 이상한 점을 찾을 수 없었어요 다음 날 아침 점심은 결심했습니다 장소를 다시 만나서 정확히 무슨 일인지 알아 보기로 했죠 지연아 오늘은 혼자 시장에 갈게 정숙을 보자 깜짝 놀랐습니다 닥쳐 거예요 친정에 오지 않는다를 찾아 갔더니 주시고 모든 일정이 취미로 가네 다른 점심을 함께하여 주시옵소서 감사드리며 우리 맥주 감사 기도 제목을,positive
133.0,거예요 친정에 오지 않는다를 찾아 갔더니 주시고 모든 일정이 취미로 가네 다른 점심을 함께하여 주시옵소서 감사드리며 우리 맥주 감사 기도 제목을 청년부 헌신예배 넣어 드렸습니다 찬양 예배 이후에 우리 교회 조정위원회가 사무실 미팅에서 모임을 가집니다 정말 죄송해요 이걸로 다시 시작해야 하지만 이번엔 정말 마지막이다 다시 일어설 때까지 장00,positive
133.0,청년부 헌신예배 넣어 드렸습니다 찬양 예배 이후에 우리 교회 조정위원회가 사무실 미팅에서 모임을 가집니다 정말 죄송해요 이걸로 다시 시작해야 하지만 이번엔 정말 마지막이다 다시 일어설 때까지 장00 이제 그 주기는 청주 한 달로 일어났습니다 며느리는 아예 연락이 끊겼지요 확인해야 됨 내가 연락하면 좀 부담스러워 하니까 괜찮아 왜냐고요 하지만 그 다음에 벌어진 일은 저를 정말 무너뜨렸습니다 아무런 예고도 없이 동네 지인에게들은 소식이었습니다 명자 씨 축하해요 며느리임신 했다면서요 전송 주라며 아들이 그렇게 좋아하던데 소문 다 났어요 축하해요 그 말을들은 순간 저는 얼어붙은 말이 나오지 않았습니다 손이 덜덜 떨려습니다 머리로는 이해가 되지 않았습니다 아무것도들은 바가 없었거든요 바로 집에 와서 아들에게 전화를 걸었습니다 아니라 은영이 임신 했다면서 왜 엄마한테 말 안 했니 그 아이는 미안한데 대답했습니다,danger
133.0,이제 그 주기는 청주 한 달로 일어났습니다 며느리는 아예 연락이 끊겼지요 확인해야 됨 내가 연락하면 좀 부담스러워 하니까 괜찮아 왜냐고요 하지만 그 다음에 벌어진 일은 저를 정말 무너뜨렸습니다 아무런 예고도 없이 동네 지인에게들은 소식이었습니다 명자 씨 축하해요 며느리임신 했다면서요 전송 주라며 아들이 그렇게 좋아하던데 소문 다 났어요 축하해요 그 말을들은 순간 저는 얼어붙은 말이 나오지 않았습니다 손이 덜덜 떨려습니다 머리로는 이해가 되지 않았습니다 아무것도들은 바가 없었거든요 바로 집에 와서 아들에게 전화를 걸었습니다 아니라 은영이 임신 했다면서 왜 엄마한테 말 안 했니 그 아이는 미안한데 대답했습니다 관절 질렀습니다 서러움과 호텔값 분노와 자괴감이 얽히고 설켜 가지를 친절합니다 한참을 앉아 있다가 운전 생각이 들었습니다 이렇게 억울한 마음에 안 꺼도 저는 아직 은영이에게 축하 인사 한마디 걸리지 않는다는 걸요 그래서 용기내어 전화를 걸었습니다 저희끼리 알아서 할게요 그 말 한 마디가 제 모든 기대와 희망을 무너뜨렸습니다 저는 그저 듣고싶어 질문이었고 함께 기뻐하고 싶었을뿐입니다 그런데 그 아이들은 저를 철저히 밖에 사람으로 만들고 있습니다 그날 밤 저는 다시 침대 앉아 오래도록 남편의 사진을 바라보았습니다 여보 우리 아들이 나를 이렇게 돼 하고 있어 그리고 그 며느리는 내가 뭘 그렇게 잘못했나 봐 그래도 은영이를 처음 만났을 때를 생각했습니다 그때만 해도 참 부지런하고 딱딱한 느낌이 듭니다 말을 조곤조곤 잘했죠 대학원 했습니다 하지만 시간이 지나고 상황이 달라지니 사람의 얼굴도 마음도 변하더군요 산모에게 좋은 음식이며 해결을 위한 남들까지 하나하나 생기기 시작했습니다 그런데 은영이는 저를 철저히 했습니다 찾기힘들었던 순간은 병원에 왔습니다 손주가 태어난날 아들에게 전화가 왔습니다 엄마 아기 태어났어요 저는 다시 병원에 가지 않았습니다,danger
133.0,관절 질렀습니다 서러움과 호텔값 분노와 자괴감이 얽히고 설켜 가지를 친절합니다 한참을 앉아 있다가 운전 생각이 들었습니다 이렇게 억울한 마음에 안 꺼도 저는 아직 은영이에게 축하 인사 한마디 걸리지 않는다는 걸요 그래서 용기내어 전화를 걸었습니다 저희끼리 알아서 할게요 그 말 한 마디가 제 모든 기대와 희망을 무너뜨렸습니다 저는 그저 듣고싶어 질문이었고 함께 기뻐하고 싶었을뿐입니다 그런데 그 아이들은 저를 철저히 밖에 사람으로 만들고 있습니다 그날 밤 저는 다시 침대 앉아 오래도록 남편의 사진을 바라보았습니다 여보 우리 아들이 나를 이렇게 돼 하고 있어 그리고 그 며느리는 내가 뭘 그렇게 잘못했나 봐 그래도 은영이를 처음 만났을 때를 생각했습니다 그때만 해도 참 부지런하고 딱딱한 느낌이 듭니다 말을 조곤조곤 잘했죠 대학원 했습니다 하지만 시간이 지나고 상황이 달라지니 사람의 얼굴도 마음도 변하더군요 산모에게 좋은 음식이며 해결을 위한 남들까지 하나하나 생기기 시작했습니다 그런데 은영이는 저를 철저히 했습니다 찾기힘들었던 순간은 병원에 왔습니다 손주가 태어난날 아들에게 전화가 왔습니다 엄마 아기 태어났어요 저는 다시 병원에 가지 않았습니다 무슨 얘기를 하는 건지 궁금했지만 계속들을 수는 없었어요 어머니 안녕하세요 시작 많이 저는 조금 놀랐어요 농담인 줄 알았는데,danger
133.0,무슨 얘기를 하는 건지 궁금했지만 계속들을 수는 없었어요 어머니 안녕하세요 시작 많이 저는 조금 놀랐어요 농담인 줄 알았는데 알려주지 않았거든요 혹시 무슨 문제가 있었나요 사용했는데 감사했어요 모든 서류를 보냈어요,positive
133.0,알려주지 않았거든요 혹시 무슨 문제가 있었나요 사용했는데 감사했어요 모든 서류를 보냈어요 신라면 다시 말해 봐 나오셨어요 있어요 어머님,positive
133.0,신라면 다시 말해 봐 나오셨어요 있어요 어머님 나도가 보세요 노숙자들 많이 있다던데 그 말에 마음도 가슴이 찢어지는 것 같습니다 먼저 간다 걱정하지 마 다른 남자 만나 행복하게 살아 회사가 얼마 안 남았네 시간이 없어 민지는 내가 친동생처럼 악기는 동생이니까 내 마지막 부탁 좀 들어 줘 내가 사라지면 내 전 재산을 지훈이한테 주도록 해 알겠지 알겠지,danger
133.0,나도가 보세요 노숙자들 많이 있다던데 그 말에 마음도 가슴이 찢어지는 것 같습니다 먼저 간다 걱정하지 마 다른 남자 만나 행복하게 살아 회사가 얼마 안 남았네 시간이 없어 민지는 내가 친동생처럼 악기는 동생이니까 내 마지막 부탁 좀 들어 줘 내가 사라지면 내 전 재산을 지훈이한테 주도록 해 알겠지 알겠지 전라도 광주에서 21시 하루 종일 켜 놓은 거거든요 소리 없거든요 역시나 아니면 만들면서 수진이 말도 일리가 있다고 자기들도 아이 가질 계획이 있는데 아이 밤도 필요하다고 했어요 자기도 좀 씻고 올테니까 잘 놀고 와 달라는게 정보였어요 며칠 후 미용실에서 같이 온 후배가 스마트폰을 보여주면서 이런 말을 하더군요,danger
133.0,전라도 광주에서 21시 하루 종일 켜 놓은 거거든요 소리 없거든요 역시나 아니면 만들면서 수진이 말도 일리가 있다고 자기들도 아이 가질 계획이 있는데 아이 밤도 필요하다고 했어요 자기도 좀 씻고 올테니까 잘 놀고 와 달라는게 정보였어요 며칠 후 미용실에서 같이 온 후배가 스마트폰을 보여주면서 이런 말을 하더군요 여행에서 명품 쇼핑 음식점 천천히 끄덕이시며 말씀하셨습니다 자식은 더 이상 자식이 아닙니다 경찰은 자세한 상황을 설명해주셨습니다 제가 한밤중에 시골길에 버려진채로 발견된 상황 제 건강 상태가 위험했던 점 등을 꼼꼼하게 진술이 주셨죠,positive
133.0,여행에서 명품 쇼핑 음식점 천천히 끄덕이시며 말씀하셨습니다 자식은 더 이상 자식이 아닙니다 경찰은 자세한 상황을 설명해주셨습니다 제가 한밤중에 시골길에 버려진채로 발견된 상황 제 건강 상태가 위험했던 점 등을 꼼꼼하게 진술이 주셨죠 걱정스러운 표정을 알겠습니다 아들과 며느리 시켜 보았습니다 다들 부부에 말과 택시기사님의 진술이 크게 다르다는 점을 지적했다습니다 하지만 그들은 계속해서 거짓말을 일어났죠,positive
133.0,걱정스러운 표정을 알겠습니다 아들과 며느리 시켜 보았습니다 다들 부부에 말과 택시기사님의 진술이 크게 다르다는 점을 지적했다습니다 하지만 그들은 계속해서 거짓말을 일어났죠 격한 상황 자세히 설명했습니다 왜 하필 그 시골길에 계셨을까요 야 표정에서 당황스러움이 역력했습니다 엄마 우리 집에 가요 신앙과 제가 발견된 상황 그리고 부부의 명이 맞지 않았기 때문이죠 드실 시간이에요,positive
133.0,격한 상황 자세히 설명했습니다 왜 하필 그 시골길에 계셨을까요 야 표정에서 당황스러움이 역력했습니다 엄마 우리 집에 가요 신앙과 제가 발견된 상황 그리고 부부의 명이 맞지 않았기 때문이죠 드실 시간이에요 계획 힘내라고 하면 돼 차 가져 왔죠 아니에요 그런가 많이 불편하시죠,positive
133.0,계획 힘내라고 하면 돼 차 가져 왔죠 아니에요 그런가 많이 불편하시죠 이 시간에 무슨 일이세요 습니다 아니야 나 지금 티 내지 마 안녕 엄마 저도 할게요,positive
133.0,이 시간에 무슨 일이세요 습니다 아니야 나 지금 티 내지 마 안녕 엄마 저도 할게요 나가 문제가 아니라는 생각에 용기가 생겼습니다 갑자기 친구가 있다는 소식이 아닐 불 다 쉽지 않죠 조심해야 해,positive
